,Pressure,Density
2250,53025.898894285594,0.47458834083157486
2251,52843.546317495915,0.4734219972187618
2252,52661.642108813794,0.47225737513478216
2253,52480.185606120045,0.4710944737318069
2254,52299.17614762173,0.4699332921615888
2255,52118.61307185231,0.46877382957546243
2256,51938.495717671816,0.46761608512434266
2257,51758.823424267015,0.46646005795872486
2258,51579.59553115156,0.46530574722868406
2259,51400.81137816614,0.4641531520838739
2260,51222.47030547869,0.46300227167352664
2261,51044.57165358449,0.46185310514645206
2262,50867.114763306396,0.4607056516510371
2263,50690.098975794914,0.45955991033524485
2264,50513.523632528464,0.4584158803466145
2265,50337.38807531347,0.4572735608322603
2266,50161.69164628455,0.4561329509388708
2267,49986.43368790469,0.45499404981270886
2268,49811.61354296538,0.4538568565996102
2269,49637.2305545868,0.45272137044498323
2270,49463.28406621799,0.45158759049380864
2271,49289.77342163698,0.4504555158906378
2272,49116.697964951,0.4493251457795934
